Year,Month,Day,Relative Humidity
2019,1,17,32.77
2019,1,17,30.45
2019,1,17,31.1
2019,1,17,41.9
2019,1,17,49.49
2019,1,17,48.7
2019,1,18,50.95
2019,1,18,54.44
2019,1,18,57.16
2019,1,18,58.67
2019,1,18,59.78
2019,1,18,61.15
2019,1,18,62.6
2019,1,18,63.85
2019,1,18,63.27
2019,1,18,62.21
2019,1,18,62.24
2019,1,18,62.07
2019,1,18,60.96
2019,1,18,61.9
2019,1,18,65.28
2019,1,18,69.48
2019,1,18,72.58
2019,1,18,72.33
2019,1,18,69
2019,1,18,65.36
2019,1,18,63.2
2019,1,18,62.36
2019,1,18,65.78
2019,1,18,65.81
2019,1,19,72.31
2019,1,19,72.35
2019,1,19,71.39
2019,1,19,69.74
2019,1,19,67.5
2019,1,19,64.75
2019,1,19,62.83
2019,1,19,61.11
2019,1,19,60.17
2019,1,19,58.88
2019,1,19,57.16
2019,1,19,56.08
2019,1,19,55.54
2019,1,19,53.07
2019,1,19,46.25
2019,1,19,40.33
2019,1,19,37.24
2019,1,19,34.85
2019,1,19,34.9
2019,1,19,37.58
2019,1,19,41.32
2019,1,19,48.31
2019,1,19,58.01
2019,1,19,57.57
2019,1,20,60.94
2019,1,20,61.37
2019,1,20,61.04
2019,1,20,60.74
2019,1,20,61.17
2019,1,20,61.14
2019,1,20,60.21
2019,1,20,59.07
2019,1,20,57.03
2019,1,20,54.79
2019,1,20,53.2
2019,1,20,52.2
2019,1,20,51.73
2019,1,20,51.72
2019,1,20,49.02
2019,1,20,47.51
2019,1,20,46.2
2019,1,20,40.51
2019,1,20,38.09
2019,1,20,36.87
2019,1,20,39.64
2019,1,20,55.29
2019,1,20,59.5
2019,1,20,53.91
2019,1,21,58.47
2019,1,21,60.24
2019,1,21,60.47
2019,1,21,59.34
2019,1,21,58.09
2019,1,21,56.79
2019,1,21,54.19
2019,1,21,51.21
2019,1,21,50.06
2019,1,21,50.19
2019,1,21,50.36
2019,1,21,50.6
2019,1,21,50.98
2019,1,21,48.95
2019,1,21,42.43
2019,1,21,39.16
2019,1,21,36.6
2019,1,21,32.75
2019,1,21,28.69
2019,1,21,27.25
2019,1,21,28.65
2019,1,21,35.21
2019,1,21,48.48
2019,1,21,52.1
2019,1,22,55.93
2019,1,22,57.31
2019,1,22,60.82
2019,1,22,63.38
2019,1,22,66.39
2019,1,22,72.27
2019,1,22,80.03
2019,1,22,77.74
2019,1,22,68.79
2019,1,22,62.36
2019,1,22,60.62
2019,1,22,61.93
2019,1,22,62.8
2019,1,22,62.49
2019,1,22,61.37
2019,1,22,59.05
2019,1,22,56.32
2019,1,22,52.87
2019,1,22,48.39
2019,1,22,44.3
2019,1,22,41.3
2019,1,22,40.3
2019,1,22,42.74
2019,1,22,42.94
2019,1,23,50.63
2019,1,23,52.26
2019,1,23,53.52
2019,1,23,53.17
2019,1,23,51.08
2019,1,23,48.81
2019,1,23,47.58
2019,1,23,46.61
2019,1,23,45.93
2019,1,23,44.97
2019,1,23,44.06
2019,1,23,44.55
2019,1,23,45.45
2019,1,23,44.79
2019,1,23,41.07
2019,1,23,38.59
2019,1,23,36.56
2019,1,23,36.51
2019,1,23,37.21
2019,1,23,38.38
2019,1,23,39.72
2019,1,23,42.55
2019,1,23,50.05
2019,1,23,51.68
2019,1,24,54.5
2019,1,24,55.11
2019,1,24,57.16
2019,1,24,60.25
2019,1,24,63.49
2019,1,24,64.39
2019,1,24,63.81
2019,1,24,63.6
2019,1,24,61.79
2019,1,24,59.96
2019,1,24,58.83
2019,1,24,59.6
2019,1,24,64.01
2019,1,24,67.8
2019,1,24,68.47
2019,1,24,67.69
2019,1,24,64.02
2019,1,24,59.34
2019,1,24,54.02
2019,1,24,49.21
2019,1,24,45.52
2019,1,24,44.26
2019,1,24,48.96
2019,1,24,48.52
2019,1,25,53.67
2019,1,25,54.85
2019,1,25,54.88
2019,1,25,56.07
2019,1,25,58.07
2019,1,25,59.85
2019,1,25,61.22
2019,1,25,62.08
2019,1,25,62.13
2019,1,25,60.87
2019,1,25,59.49
2019,1,25,58.39
2019,1,25,57.66
2019,1,25,56.04
2019,1,25,47.59
2019,1,25,43.82
2019,1,25,41.77
2019,1,25,38.96
2019,1,25,36.78
2019,1,25,35.74
2019,1,25,36.06
2019,1,25,38.08
2019,1,25,47.74
2019,1,25,46.09
2019,1,26,47.07
2019,1,26,51.61
2019,1,26,55.12
2019,1,26,56.7
2019,1,26,56.11
2019,1,26,55.66
2019,1,26,56.89
2019,1,26,57.55
2019,1,26,59.05
2019,1,26,59.25
2019,1,26,58.25
2019,1,26,56.8
2019,1,26,55.83
2019,1,26,52.36
2019,1,26,47.56
2019,1,26,46.8
2019,1,26,45.16
2019,1,26,43.66
2019,1,26,42.54
2019,1,26,40.88
2019,1,26,40.34
2019,1,26,42.63
2019,1,26,50.17
2019,1,26,54.25
2019,1,27,63.2
2019,1,27,63.72
2019,1,27,62.59
2019,1,27,59.72
2019,1,27,56.8
2019,1,27,55.08
2019,1,27,54.65
2019,1,27,55.01
2019,1,27,56.38
2019,1,27,57.94
2019,1,27,59.03
2019,1,27,58.84
2019,1,27,57.75
2019,1,27,55.46
2019,1,27,50.76
2019,1,27,46.97
2019,1,27,45.11
2019,1,27,42.71
2019,1,27,40.3
2019,1,27,40.07
2019,1,27,41.98
2019,1,27,45.88
2019,1,27,52.8
2019,1,27,55.38
2019,1,28,59.84
2019,1,28,57.52
2019,1,28,55.5
2019,1,28,55.13
2019,1,28,57.16
2019,1,28,59.55
2019,1,28,64.03
2019,1,28,70.3
2019,1,28,74.96
2019,1,28,76.17
2019,1,28,78.43
2019,1,28,79.94
2019,1,28,77.14
2019,1,28,72.93
2019,1,28,68.51
2019,1,28,64.46
2019,1,28,58.97
2019,1,28,53.06
2019,1,28,48.21
2019,1,28,44.59
2019,1,28,41.97
2019,1,28,41.09
2019,1,28,45.43
2019,1,28,44.76
2019,1,29,53.32
2019,1,29,56.89
2019,1,29,57.51
2019,1,29,56.87
2019,1,29,55.89
2019,1,29,54.64
2019,1,29,52.69
2019,1,29,51.04
2019,1,29,49.58
2019,1,29,48.28
2019,1,29,47.72
2019,1,29,47.35
2019,1,29,47.75
2019,1,29,47.19
2019,1,29,43.02
2019,1,29,39.42
2019,1,29,36.32
2019,1,29,31.89
2019,1,29,31.11
2019,1,29,31.7
2019,1,29,32.95
2019,1,29,35.58
2019,1,29,42.55
2019,1,29,46.12
2019,1,30,49.9
2019,1,30,53.3
2019,1,30,55.09
2019,1,30,54.98
2019,1,30,54.41
2019,1,30,52.14
2019,1,30,49.52
2019,1,30,48.31
2019,1,30,47.85
2019,1,30,47.28
2019,1,30,46.32
2019,1,30,45.41
2019,1,30,45.1
2019,1,30,42.62
2019,1,30,36.44
2019,1,30,32.99
2019,1,30,31.98
2019,1,30,28.95
2019,1,30,26.62
2019,1,30,25.82
2019,1,30,26.61
2019,1,30,31.06
2019,1,30,44.91
2019,1,30,42.06
2019,1,31,44.34
2019,1,31,46.62
2019,1,31,49.03
2019,1,31,49.78
2019,1,31,48.98
2019,1,31,48.1
2019,1,31,49.55
2019,1,31,49.84
2019,1,31,49.43
2019,1,31,49.8
2019,1,31,49.35
2019,1,31,49.14
2019,1,31,49.56
2019,1,31,47.95
2019,1,31,42.5
2019,1,31,38.89
2019,1,31,34.05
2019,1,31,28.69
2019,1,31,25.36
2019,1,31,24.76
2019,1,31,25.93
2019,1,31,31.01
2019,1,31,47.51
2019,1,31,47.79
2019,2,1,49.04
2019,2,1,49.38
2019,2,1,50.52
2019,2,1,53.94
2019,2,1,55.48
2019,2,1,54.92
2019,2,1,53.36
2019,2,1,52.26
2019,2,1,52.17
2019,2,1,51.81
2019,2,1,51.61
2019,2,1,51.21
2019,2,1,51.1
2019,2,1,47.54
2019,2,1,40.23
2019,2,1,37.39
2019,2,1,30.64
2019,2,1,26.53
2019,2,1,23.97
2019,2,1,23.01
2019,2,1,23.35
2019,2,1,28.11
2019,2,1,46.09
2019,2,1,40.5
2019,2,2,43.44
2019,2,2,50.63
2019,2,2,57.63
2019,2,2,60.61
2019,2,2,61.01
2019,2,2,58.2
2019,2,2,53.69
2019,2,2,49.34
2019,2,2,46.88
2019,2,2,46.11
2019,2,2,46.73
2019,2,2,47.76
2019,2,2,49.75
2019,2,2,50.06
2019,2,2,45.97
2019,2,2,41.7
2019,2,2,37.66
2019,2,2,34.02
2019,2,2,30.56
2019,2,2,29.14
2019,2,2,29.63
2019,2,2,35.21
2019,2,2,49.35
2019,2,2,48.98
2019,2,3,54.39
2019,2,3,56.18
2019,2,3,57.01
2019,2,3,57.34
2019,2,3,57.75
2019,2,3,58.59
2019,2,3,59.08
2019,2,3,59.54
2019,2,3,60.64
2019,2,3,61.83
2019,2,3,63.01
2019,2,3,64.48
2019,2,3,65.04
2019,2,3,63.19
2019,2,3,56.29
2019,2,3,49.7
2019,2,3,43.75
2019,2,3,37.47
2019,2,3,32.3
2019,2,3,30.06
2019,2,3,30.72
2019,2,3,32.82
2019,2,3,38.64
2019,2,3,44.3
2019,2,4,59.04
2019,2,4,61.28
2019,2,4,62.69
2019,2,4,63.34
2019,2,4,63.22
2019,2,4,62.5
2019,2,4,61.61
2019,2,4,60.89
2019,2,4,59.97
2019,2,4,59.21
2019,2,4,59.36
2019,2,4,60.14
2019,2,4,60.7
2019,2,4,57.06
2019,2,4,48.68
2019,2,4,42.17
2019,2,4,35.38
2019,2,4,28.57
2019,2,4,23.65
2019,2,4,21.54
2019,2,4,22.02
2019,2,4,25.41
2019,2,4,35.89
2019,2,4,45.27
2019,2,5,59.52
2019,2,5,65.23
2019,2,5,70.19
2019,2,5,74.74
2019,2,5,77.52
2019,2,5,79.04
2019,2,5,79.35
2019,2,5,78.4
2019,2,5,76.52
2019,2,5,75.35
2019,2,5,74.55
2019,2,5,74.55
2019,2,5,75.15
2019,2,5,70.64
2019,2,5,59.6
2019,2,5,48.15
2019,2,5,37.43
2019,2,5,28.62
2019,2,5,24.07
2019,2,5,22.89
2019,2,5,23.07
2019,2,5,24.25
2019,2,5,30.48
2019,2,5,38.24
2019,2,6,47.58
2019,2,6,49.51
2019,2,6,50.92
2019,2,6,53.27
2019,2,6,56.95
2019,2,6,60.36
2019,2,6,63.48
2019,2,6,66.01
2019,2,6,67.07
2019,2,6,69.13
2019,2,6,71.57
2019,2,6,72.51
2019,2,6,72.63
2019,2,6,71.68
2019,2,6,65.99
2019,2,6,57.65
2019,2,6,51.57
2019,2,6,48.31
2019,2,6,48.32
2019,2,6,53.9
2019,2,6,60.32
2019,2,6,62.36
2019,2,6,64.09
2019,2,6,63.85
2019,2,7,72.4
2019,2,7,71.25
2019,2,7,67.81
2019,2,7,64.19
2019,2,7,60.9
2019,2,7,58.08
2019,2,7,55.5
2019,2,7,53.89
2019,2,7,51.64
2019,2,7,48.58
2019,2,7,45.7
2019,2,7,42.99
2019,2,7,41.58
2019,2,7,39.59
2019,2,7,35.75
2019,2,7,33.28
2019,2,7,29.94
2019,2,7,27.3
2019,2,7,26.15
2019,2,7,26.07
2019,2,7,26.73
2019,2,7,27.6
2019,2,7,29.47
2019,2,7,30.05
2019,2,8,37.53
2019,2,8,42.77
2019,2,8,43.51
2019,2,8,43.47
2019,2,8,45.14
2019,2,8,45.82
2019,2,8,46.15
2019,2,8,45.78
2019,2,8,44.97
2019,2,8,43.83
2019,2,8,43.59
2019,2,8,42.71
2019,2,8,41.95
2019,2,8,38.59
2019,2,8,32.95
2019,2,8,27.28
2019,2,8,23.59
2019,2,8,19.65
2019,2,8,19.06
2019,2,8,18.34
2019,2,8,18.17
2019,2,8,19.58
2019,2,8,28.65
2019,2,8,39.42
2019,2,9,45.81
2019,2,9,47.49
2019,2,9,49.13
2019,2,9,49.87
2019,2,9,49.47
2019,2,9,48.92
2019,2,9,47.9
2019,2,9,46.08
2019,2,9,43.73
2019,2,9,41.54
2019,2,9,41.09
2019,2,9,42.31
2019,2,9,43.43
2019,2,9,41.1
2019,2,9,35.27
2019,2,9,31.24
2019,2,9,27.58
2019,2,9,21.76
2019,2,9,18.7
2019,2,9,18.23
2019,2,9,20.11
2019,2,9,25.74
2019,2,9,38.11
2019,2,9,46.99
2019,2,10,53.83
2019,2,10,60.43
2019,2,10,65.52
2019,2,10,65.78
2019,2,10,64.58
2019,2,10,65.53
2019,2,10,66.59
2019,2,10,66.52
2019,2,10,65.43
2019,2,10,65.06
2019,2,10,64.25
2019,2,10,63.98
2019,2,10,63.92
2019,2,10,58.54
2019,2,10,48.6
2019,2,10,38.85
2019,2,10,29.83
2019,2,10,23.33
2019,2,10,20.11
2019,2,10,18.56
2019,2,10,18.65
2019,2,10,20.7
2019,2,10,28.87
2019,2,10,39.03
2019,2,11,46.88
2019,2,11,48.57
2019,2,11,51.52
2019,2,11,52.11
2019,2,11,51.12
2019,2,11,50.28
2019,2,11,49.29
2019,2,11,48.19
2019,2,11,47.06
2019,2,11,46.88
2019,2,11,48.01
2019,2,11,50.14
2019,2,11,51.6
2019,2,11,48.37
2019,2,11,41.39
2019,2,11,35.31
2019,2,11,34.2
2019,2,11,37.22
2019,2,11,38.21
2019,2,11,31.82
2019,2,11,26.63
2019,2,11,25.44
2019,2,11,26.9
2019,2,11,31.14
2019,2,12,41.63
2019,2,12,44.78
2019,2,12,45.41
2019,2,12,44.03
2019,2,12,43.23
2019,2,12,43.2
2019,2,12,43.19
2019,2,12,43.3
2019,2,12,43.32
2019,2,12,44.25
2019,2,12,45
2019,2,12,45.71
2019,2,12,46.4
2019,2,12,43.32
2019,2,12,37.33
2019,2,12,30.26
2019,2,12,24.93
2019,2,12,21.25
2019,2,12,19.36
2019,2,12,18.54
2019,2,12,19.09
2019,2,12,21.13
2019,2,12,32.74
2019,2,12,35.47
2019,2,13,37.92
2019,2,13,40.22
2019,2,13,42.29
2019,2,13,43.01
2019,2,13,41.58
2019,2,13,38.59
2019,2,13,38.9
2019,2,13,42.78
2019,2,13,47.01
2019,2,13,47.45
2019,2,13,47.08
2019,2,13,46.52
2019,2,13,45.59
2019,2,13,40.76
2019,2,13,34.69
2019,2,13,27.42
2019,2,13,20.97
2019,2,13,18.33
2019,2,13,19.37
2019,2,13,23
2019,2,13,28.63
2019,2,13,35.86
2019,2,13,38.42
2019,2,13,38.59
2019,2,14,41.12
2019,2,14,43.63
2019,2,14,46.69
2019,2,14,48.07
2019,2,14,48.83
2019,2,14,50.14
2019,2,14,50.81
2019,2,14,51.3
2019,2,14,52.56
2019,2,14,54.02
2019,2,14,55.49
2019,2,14,55.98
2019,2,14,56.02
2019,2,14,53.49
2019,2,14,48.08
2019,2,14,44.11
2019,2,14,38.35
2019,2,14,35.1
2019,2,14,33.11
2019,2,14,32.23
2019,2,14,32.83
2019,2,14,36.98
2019,2,14,48.96
2019,2,14,54.73
2019,2,15,64.24
2019,2,15,70.1
2019,2,15,74.41
2019,2,15,76.29
2019,2,15,76.22
2019,2,15,76.8
2019,2,15,78.49
2019,2,15,78.23
2019,2,15,78.14
2019,2,15,79.28
2019,2,15,77.07
2019,2,15,74.56
2019,2,15,72.09
2019,2,15,64.34
2019,2,15,53.44
2019,2,15,43.9
2019,2,15,37.34
2019,2,15,31.78
2019,2,15,27.19
2019,2,15,24.39
2019,2,15,23.44
2019,2,15,24.13
2019,2,15,29.84
2019,2,15,41.65
2019,2,16,51.9
2019,2,16,55.09
2019,2,16,58.96
2019,2,16,59.23
2019,2,16,58.99
2019,2,16,57.88
2019,2,16,56.59
2019,2,16,54.9
2019,2,16,54.29
2019,2,16,54.58
2019,2,16,55.1
2019,2,16,53.95
2019,2,16,52.88
2019,2,16,48.99
2019,2,16,41.99
2019,2,16,35.95
2019,2,16,31.41
2019,2,16,31.86
2019,2,16,36.03
2019,2,16,37.48
2019,2,16,34.87
2019,2,16,32.17
2019,2,16,31.95
2019,2,16,33.2
2019,2,17,40.8
2019,2,17,44.5
2019,2,17,47.06
2019,2,17,48.15
2019,2,17,46.87
2019,2,17,44.38
2019,2,17,42.52
2019,2,17,41.6
2019,2,17,40.54
2019,2,17,39.85
2019,2,17,39.79
2019,2,17,40.68
2019,2,17,41.89
2019,2,17,40.4
2019,2,17,33.55
2019,2,17,29.29
2019,2,17,26.72
2019,2,17,25.49
2019,2,17,25.81
2019,2,17,26.82
2019,2,17,28.55
2019,2,17,31.46
2019,2,17,35.95
2019,2,17,38.72
2019,2,18,48.21
2019,2,18,53.51
2019,2,18,57.47
2019,2,18,59.7
2019,2,18,60.29
2019,2,18,59.75
2019,2,18,58.99
2019,2,18,58.05
2019,2,18,57.84
2019,2,18,57.6
2019,2,18,56.85
2019,2,18,55.76
2019,2,18,55.59
2019,2,18,53.95
2019,2,18,50.24
2019,2,18,45.28
2019,2,18,39.97
2019,2,18,35.92
2019,2,18,33.53
2019,2,18,32.87
2019,2,18,33.11
2019,2,18,34.62
2019,2,18,38.39
2019,2,18,39.64
2019,2,19,47.07
2019,2,19,52.53
2019,2,19,57.06
2019,2,19,58.15
2019,2,19,58.15
2019,2,19,57.5
2019,2,19,57.25
2019,2,19,56.25
2019,2,19,55.97
2019,2,19,55.89
2019,2,19,55.45
2019,2,19,56.04
2019,2,19,56.98
2019,2,19,54.79
2019,2,19,50.1
2019,2,19,46.95
2019,2,19,44.26
2019,2,19,41.85
2019,2,19,40.84
2019,2,19,41.49
2019,2,19,43.05
2019,2,19,45.83
2019,2,19,50.11
2019,2,19,51.85
2019,2,20,57.68
2019,2,20,60.11
2019,2,20,60.34
2019,2,20,59.52
2019,2,20,58.67
2019,2,20,57.6
2019,2,20,55.72
2019,2,20,52.86
2019,2,20,49.48
2019,2,20,46.79
2019,2,20,45.23
2019,2,20,44.91
2019,2,20,44.33
2019,2,20,39.26
2019,2,20,34.92
2019,2,20,30.1
2019,2,20,27.39
2019,2,20,25.65
2019,2,20,24.98
2019,2,20,25.06
2019,2,20,25.83
2019,2,20,26.97
2019,2,20,29.81
2019,2,20,33.33
2019,2,21,42.64
2019,2,21,44.27
2019,2,21,46.43
2019,2,21,47.61
2019,2,21,47.85
2019,2,21,47.41
2019,2,21,46.87
2019,2,21,46.76
2019,2,21,47.93
2019,2,21,49.08
2019,2,21,50.19
2019,2,21,51.68
2019,2,21,52.72
2019,2,21,51.73
2019,2,21,48.97
2019,2,21,45.22
2019,2,21,43.03
2019,2,21,40.47
2019,2,21,39.61
2019,2,21,39.69
2019,2,21,40.23
2019,2,21,41.22
2019,2,21,44.27
2019,2,21,46.29
2019,2,22,56.71
2019,2,22,58.12
2019,2,22,60.21
2019,2,22,62.45
2019,2,22,64.89
2019,2,22,67.09
2019,2,22,68.36
2019,2,22,69.17
2019,2,22,71.58
2019,2,22,73.51
2019,2,22,75.2
2019,2,22,76.42
2019,2,22,75.72
2019,2,22,71.02
2019,2,22,63.44
2019,2,22,58.94
2019,2,22,56.35
2019,2,22,52.71
2019,2,22,50.51
2019,2,22,48.26
2019,2,22,47.39
2019,2,22,49.08
