Year,Month,Day,DHI (w/m2),DNI (w/m2),Wind Speed (m/s),Relative Humidity (%),Pressure (mbar)
2017,6,24,78,24,0.4,95.97,985
2017,6,25,61,422,0.2,84.84,990
2017,6,26,79,301,0.3,84.71,993
2017,6,27,77,381,0.2,85.10,1000
2017,6,28,99,263,0.3,90.71,1000
2017,6,29,113,257,0.3,85.38,1000
2017,6,30,113,29,0.3,97.98,1000
2017,7,1,90,17,0.2,97.46,1000
2017,7,2,140,93,0.3,99.37,994
2017,7,3,98,345,0.3,89.72,990
2017,7,4,116,285,0.2,87.19,998
2017,7,5,76,407,0.2,78.77,1003
2017,7,6,51,472,0.3,84.22,1004
2017,7,7,147,131,0.3,90.22,998
2017,7,8,105,42,0.2,95.55,990
2017,7,9,111,190,0.3,90.91,992
2017,7,10,64,382,0.3,87.22,1000
2017,7,11,128,77,0.3,92.37,1000
2017,7,12,127,171,0.2,89.57,1000
2017,7,13,89,32,0.3,85.58,1000
2017,7,14,71,368,0.3,82.08,1000
2017,7,15,129,222,0.3,83.00,995
2017,7,16,136,119,0.2,91.08,998
2017,7,17,118,260,0.2,89.44,1002
2017,7,18,131,73,0.2,94.51,1002
2017,7,19,123,205,0.2,89.54,1000
2017,7,20,106,311,0.2,88.12,992
2017,7,21,99,273,0.3,90.15,990
2017,7,22,88,366,0.3,83.48,990
2017,7,23,57,451,0.3,76.22,992
2017,7,24,117,202,0.2,80.36,1000
2017,7,25,91,6,0.4,95.93,1000
2017,7,26,44,469,0.3,82.09,1000
2017,7,27,141,138,0.4,89.26,1000
2017,7,28,116,85,0.3,92.00,990
2017,7,29,146,106,0.2,85.55,997
2017,7,30,64,358,0.4,84.24,994
2017,7,31,56,427,0.3,81.59,1000
2017,8,1,55,410,0.3,85.46,1000
2017,8,2,52,421,0.2,82.89,1000
2017,8,3,76,332,0.2,87.99,1008
2017,8,4,84,295,0.3,86.66,1002
2017,8,5,69,343,0.3,88.27,1000
2017,8,6,98,79,0.4,95.32,994
2017,8,7,46,442,0.4,80.60,1000
2017,8,8,70,4,0.3,96.91,996
2017,8,9,44,441,0.3,83.59,1001
2017,8,10,67,353,0.3,85.97,1010
2017,8,11,65,341,0.2,86.03,1007
2017,8,12,72,15,0.3,99.14,1000
2017,8,13,124,68,0.3,96.27,990
2017,8,14,54,394,0.3,85.22,1000
2017,8,15,88,262,0.3,82.08,1000
2017,8,16,111,190,0.3,91.74,990
2017,8,17,85,317,0.5,79.92,992
2017,8,18,117,173,0.3,81.24,1000
2017,8,19,57,1,0.5,97.56,999
2017,8,20,83,227,0.3,91.27,992
2017,8,21,76,308,0.3,84.93,1000
2017,8,22,86,279,0.3,87.06,999
2017,8,23,46,1,0.4,96.64,990
2017,8,24,89,228,0.2,86.24,992
2017,8,25,87,239,0.2,84.59,1000
2017,8,26,77,301,0.4,85.54,1002
2017,8,27,77,144,0.3,86.89,1010
2017,8,28,40,414,0.4,79.16,1010
2017,8,29,52,355,0.3,77.81,1007
2017,8,30,95,11,0.3,86.31,996
2017,8,31,79,240,0.3,87.76,990
2017,9,1,90,170,0.5,80.36,990
2017,9,2,105,88,0.5,82.75,1002
2017,9,3,102,142,0.4,86.39,1007
2017,9,4,96,189,0.6,88.96,990
2017,9,5,65,280,0.4,89.84,998
2017,9,6,85,164,0.4,93.87,1000
2017,9,7,70,2,0.4,99.72,995
2017,9,8,60,289,0.3,88.07,1000
2017,9,9,41,373,0.3,83.31,1000
2017,9,10,99,116,0.4,88.91,1000
2017,9,11,97,166,0.6,89.89,996
2017,9,12,60,306,0.4,82.71,990
2017,9,13,40,365,0.3,84.33,990
2017,9,14,48,320,0.3,86.79,992
2017,9,15,78,142,0.2,88.38,1000
2017,9,16,91,169,0.2,93.31,1000
2017,9,17,77,45,0.2,94.28,1003
2017,9,18,62,64,0.3,94.56,1010
2017,9,19,61,17,0.3,94.98,1007
2017,9,20,86,28,0.2,100.00,1000
2017,9,21,38,349,0.3,83.51,1000
2017,9,22,78,198,0.3,84.27,1001
2017,9,23,55,196,0.2,93.44,1000
2017,9,24,69,220,0.2,88.62,1000
2017,9,25,51,275,0.2,89.27,1000
2017,9,26,72,217,0.3,89.98,1000
2017,9,27,79,75,0.3,94.33,995
2017,9,28,29,1,0.4,99.57,988
2017,9,29,67,187,0.4,83.64,993
2017,9,30,77,124,0.3,84.22,1005
2017,10,1,30,357,0.5,77.23,1005
2017,10,2,65,201,0.5,82.24,1008
2017,10,3,54,236,0.4,80.90,1018
2017,10,4,41,289,0.4,89.22,1005
2017,10,5,42,273,0.3,89.99,998
2017,10,6,34,144,0.3,85.85,1000
2017,10,7,47,274,0.4,84.95,1006
2017,10,8,73,60,0.4,96.05,1000
2017,10,9,65,79,0.2,94.47,1000
2017,10,10,56,135,0.3,95.72,993
2017,10,11,30,319,0.4,79.09,1002
2017,10,12,30,327,0.4,75.88,1010
2017,10,13,31,314,0.4,77.87,1017
2017,10,14,51,11,0.4,91.78,1006
2017,10,15,57,71,0.4,95.34,996
2017,10,16,47,206,0.4,85.67,992
2017,10,17,52,197,0.4,79.61,1000
2017,10,18,44,154,0.5,84.43,1002
2017,10,19,26,316,0.6,81.55,1005
2017,10,20,31,282,0.4,79.49,992
2017,10,21,25,322,0.5,74.54,1004
2017,10,22,25,320,0.5,78.27,1015
2017,10,23,30,282,0.4,84.61,1011
2017,10,24,34,254,0.3,95.33,1010
2017,10,25,60,85,0.3,97.87,1000
2017,10,26,57,120,0.6,91.39,996
2017,10,27,36,239,0.4,87.42,997
2017,10,28,24,300,0.4,82.60,1000
2017,10,29,26,290,0.5,85.24,1000
2017,10,30,32,14,0.7,94.94,989
2017,10,31,42,198,0.5,79.76,994
2017,11,1,27,272,0.4,81.09,1010
2017,11,2,51,117,0.4,88.23,1014
2017,11,3,54,67,0.3,98.55,1000
2017,11,4,24,295,0.5,76.43,1005
2017,11,5,48,108,0.4,78.68,1015
2017,11,6,28,13,0.4,96.68,998
2017,11,7,44,93,0.4,83.61,1002
2017,11,8,33,10,0.3,90.74,1010
2017,11,9,23,268,0.3,85.70,1004
2017,11,10,11,,0.6,82.57,994
2017,11,11,28,240,0.5,63.85,1005
2017,11,12,47,98,0.4,67.67,1016
2017,11,13,32,193,0.4,73.00,1010
2017,11,14,42,9,0.4,93.17,1007
2017,11,15,46,53,0.3,96.89,1010
2017,11,16,36,66,0.3,91.47,998
2017,11,17,39,35,0.5,95.05,980
2017,11,18,29,139,0.4,80.66,989
2017,11,19,28,1,0.4,98.38,980
2017,11,20,35,13,0.5,75.38,984
2017,11,21,19,246,0.4,73.89,1000
2017,11,22,31,142,0.3,99.02,996
2017,11,23,22,167,0.5,84.08,986
2017,11,24,19,247,0.4,84.00,998
2017,11,25,26,173,0.3,96.59,994
2017,11,26,30,4,0.4,98.87,982
2017,11,27,32,54,0.4,71.48,993
2017,11,28,18,253,0.3,60.57,1008
2017,11,29,9,127,0.4,95.27,997
2017,11,30,17,254,0.3,74.36,1008
2017,12,1,22,127,0.3,97.28,1001
2017,12,2,23,81,0.3,99.20,1004
2017,12,3,30,9,0.2,94.76,1008
2017,12,4,24,48,0.3,95.27,1010
2017,12,5,37,43,0.3,94.48,1010
2017,12,6,12,127,0.4,98.23,995
2017,12,7,23,193,0.3,88.08,990
2017,12,8,24,181,0.3,87.62,998
2017,12,9,23,2,0.3,97.44,996
2017,12,10,36,29,0.3,98.62,982
2017,12,11,37,27,0.3,90.92,998
2017,12,12,28,68,0.4,92.80,995
2017,12,13,30,8,0.5,94.02,968
2017,12,14,30,137,0.6,67.91,980
2017,12,15,20,228,0.4,58.37,995
2017,12,16,35,73,0.4,68.84,990
2017,12,17,19,253,0.4,67.81,999
2017,12,18,27,166,0.2,67.93,1001
2017,12,19,10,127,0.2,96.13,989
2017,12,20,17,234,0.4,90.81,982
2017,12,21,17,243,0.5,64.58,995
2017,12,22,18,240,0.3,63.59,1008
2017,12,23,31,5,0.3,86.19,1003
2017,12,24,20,212,0.4,84.55,999
2017,12,25,20,82,0.5,77.54,987
2017,12,26,32,104,0.5,60.57,998
2017,12,27,22,32,0.6,56.57,1000
2017,12,28,29,111,0.5,70.03,1000
2017,12,29,31,64,0.2,76.74,1000
2017,12,30,19,240,0.3,75.34,991
2017,12,31,19,245,0.4,72.22,992
